year,lastmod,category,url
2024,2024-01-13T10:47:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/fc-bayern-muenchen-gedenkt-franz-beckenbauer-wir-wollen-sein-erbe-weitertragen-a-f11f12cd-2f7b-4b92-9232-ccb75a4fe49d
2024,2024-01-13T09:33:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/fussball-bundesliga-jamal-musiala-beschert-fc-bayern-muenchen-sieg-ueber-tsg-hoffenheim-a-02742c18-f2bc-4e2a-9a3a-1873f2b3700f
2024,2024-01-12T16:28:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/fussball-quiz-sind-sie-bereit-fuer-den-bundesligastart-2024-a-b4a8b9c7-9ce5-44c0-b3e6-101e6879bbe3
2024,2024-01-12T15:18:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/emre-can-wird-bei-torpedierter-wahl-nationalspieler-des-jahres-a-9bc35993-bb2c-44b3-b663-ec01e16e5dff
2024,2024-01-13T10:04:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/franz-beckenbauer-das-sonntagskind-a-95aa827a-92c7-4188-8dc4-9a0c5cea8a3c
2024,2024-01-12T13:00:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/franz-beckenbauer-das-sommermaerchen-und-der-spiegel-a-b1e4655d-cc7d-41f3-8cc8-e66bc49e40bc
2024,2024-01-12T12:15:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/alexandra-popp-offen-fuer-laengere-amtszeit-von-horst-hrubesch-a-990883f6-bb17-4ff2-b8b0-927b114fbf04
2024,2024-01-12T10:50:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/franz-beckenbauer-ehrung-karl-heinz-rummenigge-zurueckhaltend-bei-stadion-umbenennung-a-62ea2b59-3b1c-476d-ad73-a71a73bb946f
2024,2024-01-12T09:35:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/fussball-transferticker-fc-bayern-muenchen-holt-eric-dier-a-ab891855-ce7d-4ef0-880b-eca943eb9824
2024,2024-01-12T00:33:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/fussball-bundesliga-joshua-kimmich-patrik-schick-naby-keita-diese-profis-stehen-ab-jetzt-im-fokus-a-7954cd25-03f7-4bae-86bd-16821e05f75d
2024,2024-01-11T21:11:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/oliver-ruhnert-heute-noch-bei-union-berlin-morgen-bei-sahra-wagenknecht-a-41bb9c1f-07c5-4f49-a3dc-993b133db1e8
2024,2024-01-11T18:12:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/franz-beckenbauer-als-werbefigur-so-gross-wie-er-ist-nur-noch-juergen-klopp-a-553d2e85-21db-47a8-861f-545f5630c8dc
2024,2024-01-11T16:54:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/sven-goeran-eriksson-an-krebs-erkrankt-habe-bestenfalls-noch-ein-jahr-a-cc68a523-a167-4cc2-a08e-b88e9d118558
2024,2024-01-11T16:53:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/afrika-cup-fussball-nationalteam-von-gambia-muss-notlanden-a-779f2dc0-0cbe-4ce1-a1e2-540d1d00e93f
2024,2024-01-11T15:17:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/afrika-cup-und-asienmeisterschaft-zwei-turniere-die-die-bundesliga-mitentscheiden-koennten-a-ab130603-e2fd-4c25-bce7-a0cca7fb74b1
2024,2024-01-11T16:45:00+01:00,Herrenfussball,https://www.spiegel.de/sport/fussball/borussia-dortmund-leiht-jadon-sancho-aus-deal-mit-manchester-united-perfekt-a-5529a11f-45f6-42d4-a721-3bcad714ce98
